/, 
/s?wd=%E7%8E%8B%E5%9E%A0&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=c7b1c178258543e4b16b3d8c8825f39d, 
/s?wd=%E7%8E%8B%E5%9E%A0&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=c7b1c178258543e4b16b3d8c8825f39d, 
/s?wd=%E7%8E%8B%E5%9E%A0&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=c7b1c178258543e4b16b3d8c8825f39d, 王垠
/s?wd=%E6%A5%BC%E5%A4%A9%E5%9F%8E&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=4b7102d954a6402bbf2e5afef26ae96f, 
/s?wd=%E6%A5%BC%E5%A4%A9%E5%9F%8E&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=4b7102d954a6402bbf2e5afef26ae96f, 
/s?wd=%E6%A5%BC%E5%A4%A9%E5%9F%8E&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=4b7102d954a6402bbf2e5afef26ae96f, 楼天城
/s?wd=java%E4%B9%8B%E7%88%B6&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=299bec88aee64049aedc11aeefbcd291, 
/s?wd=java%E4%B9%8B%E7%88%B6&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=299bec88aee64049aedc11aeefbcd291, 
/s?wd=java%E4%B9%8B%E7%88%B6&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_merge_21102&cq=java&srcid=28310&rt=%E7%9B%B8%E5%85%B3%E4%BA%BA%E7%89%A9&recid=21102&euri=299bec88aee64049aedc11aeefbcd291, java之父
javascript:;, 展开
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C1.8.1&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=4a67ab88b082d2647b47235f0c5e7d85, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C1.8.1&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=4a67ab88b082d2647b47235f0c5e7d85, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C1.8.1&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=4a67ab88b082d2647b47235f0c5e7d85, 我的世界1.8.1
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C1.7.2%E4%B8%8B%E8%BD%BD&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=09d52c046f1801d21ae2cc08852f041e, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C1.7.2%E4%B8%8B%E8%BD%BD&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=09d52c046f1801d21ae2cc08852f041e, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C1.7.2%E4%B8%8B%E8%BD%BD&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=09d52c046f1801d21ae2cc08852f041e, 我的世界1.7.2下载
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C%E6%9C%8D%E5%8A%A1%E5%99%A8&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=45a9e6a52b2e30b45e64ced8d7783a88, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C%E6%9C%8D%E5%8A%A1%E5%99%A8&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=45a9e6a52b2e30b45e64ced8d7783a88, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C%E6%9C%8D%E5%8A%A1%E5%99%A8&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=45a9e6a52b2e30b45e64ced8d7783a88, 我的世界服务器
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C%E6%9D%90%E8%B4%A8%E5%8C%85&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=30f058ce3d7390e868574a3c4f85dc17, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C%E6%9D%90%E8%B4%A8%E5%8C%85&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=30f058ce3d7390e868574a3c4f85dc17, 
/s?wd=%E6%88%91%E7%9A%84%E4%B8%96%E7%95%8C%E6%9D%90%E8%B4%A8%E5%8C%85&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_recommends_20807&euri=30f058ce3d7390e868574a3c4f85dc17, 我的世界材质包
/s?wd=java%E9%95%BF%E6%95%B4%E5%BD%A2%E6%95%B0%E6%8D%AE%E4%BD%BF%E7%94%A8%E9%97%AE%E9%A2%98&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_toplist_20824, java长整形数据使用问题
/s?wd=java%E8%B6%A3%E5%91%B3%E7%BC%96%E7%A8%8B100%E4%BE%8B&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_toplist_20824, java趣味编程100例
/s?wd=java%E5%B9%B6%E5%8F%91%E6%A6%82%E5%BF%B5%E6%B1%87%E6%80%BB&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_toplist_20824, java并发概念汇总
/s?wd=java%E5%A6%82%E4%BD%95%E8%B0%83%E7%94%A8exe%E6%96%87%E4%BB%B6&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_toplist_20824, java如何调用exe文件
/s?wd=java%E6%9C%89%E4%BB%80%E4%B9%88%E7%94%A8&usm=4&ie=utf-8&rsv_cq=java&rsv_dl=0_right_toplist_20824, java有什么用
javascript:;, 给百度提建议
http://bzclk.baidu.com/adrc.php?t=060a00c00f7Ul0D0Kn9f0jNfAsK84ykm00000rLhSWY00000IlNCom.THdJmgu90A3qmh7GuZR0T1Y4ujbLmhm3nH0snj79rH-h0ZRq0ADqI1YhUyPGujYzPWm1rjDdPjTLFMKzUvwGujYzPfK-5y9YIZ0lQzq-QhF9pywdQhPEUitOThNhugcqnH0z0APzm1YdnWDzrf&tpl=tpl_10341_13567_1&l=1039853293, 想在此推广您的产品吗?
http://bzclk.baidu.com/adrc.php?t=060a00c00f7Ul0D0Kn9f0jNfAsK84ykm00000rehSWY00000IlNCom.THdJmgu90A3qmh7GuZR0T1Y4ujbLmhm3nH0snj79rH-h0ZRq0ADqI1YhUyPGujYzPWm1rjDdPjTLFMKzUvwGujYzPfK-5y9YIZ0lQzq-QhF9pywdQhPEUitOThNhugcqnH0z0APzm1YzPWbknf&tpl=tpl_10341_13567_1&l=1039853294, 咨询热线：400-800-8888
http://bzclk.baidu.com/adrc.php?t=060a00c00f7Ul0D0Kn9f0jNfAsK84ykm00000rOhSWY00000IlNCom.THdJmgu90A3qmh7GuZR0T1Y4ujbLmhm3nH0snj79rH-h0ZRq0ADqI1YhUyPGujYzPWm1rjDdPjTLFMKzUvwGujYzPfK-5y9YIZ0lQzq-QhF9pywdQhPEUitOThNhugcqnH0z0APzm1YkP1nsP6&tpl=tpl_10341_13567_1&l=1039853295, e.baidu.com
http://www.baidu.com/baidu.php?url=0s0000KlmKuCTsdU2mGt5tNmeR10CjYtMisd_c1X7RUNZ3qoWx4kGSHFfGgoDxnFyD5-oYTwnluSCHYovqzu01-C4F4zs-YNgObi_LcaNbxjDz23vqfFkXcFjWL4grSW127s_HuhjaEgfQYq595JcfgD0ZRZBoVd6DRxBJG53rBKZZuKof.7Y_iXzezCF8sTb7erQKK-uS9hjU1eOMSgSdexSQvqxdOxOuSgLqE4Xg21qj5y7M-8CnyImyXgVknUVdXeIuYdddqMy7M-YLRA2S_Q5Qjqj7xug8_lXzExgbls_toPvPBAWJols_t8rBkd9u4IPKBEoa1z33h2S_Q521xfmls_t_U_DY2y5NM76RojPakYe85ZTC.U1Yk0ZDqph7vmfKY5yG9IhD0pyYqnW0Y0ATqmhNsT1D0Iybqmh7GuZR0TA-b5Hcd0APGujYznjc0UgfqnH0YP7tknjDLg1DsnH-xn1msnfKopHYs0ZFY5iYk0ANGujYkPjmdg1cknH030AFG5HcsP0KVm1YkPWfdP10LPH03g1nknHmLrjTdPdt1nHDvP16LPWKxn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00ULu_5HDzniYzg1D3PHbVuZGxnW0LHaYknjPxnWTLPaYkg1nLrHTVuZGxPj04niYkg1fzPH6VnNtYPH61Qywlg1fLP1RVnNtYrHbkQHKxPHD4nadbX-tdn1T1Qywlg1RYP1nVn17xPHf3PzYkg1RvPH0VuZGxPHT1nadbX-tdP1fvQHPxPH6dPadbX-tvnjcYQH7xPWDYnzdbX-tvnHRsQywlg1m1P1TVuZGxPWfzPadbX-tvPHD1Qywlg1mdrjnVnNtvPH6vQH7xPWR4nzdbX-tvPHb3QHDsg1mvnHfVuZGxPWmdPBdbX-tvPWbkQywlg1mLnjfVnNtvP1T4Qywlg1m3njnVP6K9mWYsg100ugFM5H00TZ0qn0K8IM0qna3snj0snj0sn0KVIZ0qn0KbuAqs5H00ThCqn0KbugmqTAn0uMfqn0KspjYs0Aq15H00mMTqn0K8IjYs0ZPl5fKYIgnqnHmdPH6Lrjc1rj6dPHD4PH63nHc0ThNkIjYkPj61PHnkPWnsPj6L0ZPGujY4ujbLmhm3nH0snj79rH-h0AP1UHdAnbD4njmvPYNjPWFjwDRY0A7W5HD0TA3qn0KkUgfqn0KkUgnqn0KlIjYs0AdWgvuzUvYqnH0YP-tsg1Kxn0KbIA-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYs0AuWIgfqn0KhXh6qn0KlTAkdT1Ys0A7buhk9u1Yk0APzm1Y1nHR4ns&us=0.0.0.0.0.0.0&us=0.0.0.0.0.0.17, java培训到达内-专业Java培训，2017好就业!
http://www.baidu.com/baidu.php?url=0s0000KlmKuCTsdU2mGt5tNmeR10CjYtMisd_c1X7RUNZ3qoWx4kGSHFfGgoDxnFyD5-oYTwnluSCHYovqzu01-C4F4zs-YNgObi_LcaNbxjDz23vqfFkXcFjWL4grSW127s_HuhjaEgfQYq595JcfgD0ZRZBoVd6DRxBJG53rBKZZuKof.7Y_iXzezCF8sTb7erQKK-uS9hjU1eOMSgSdexSQvqxdOxOuSgLqE4Xg21qj5y7M-8CnyImyXgVknUVdXeIuYdddqMy7M-YLRA2S_Q5Qjqj7xug8_lXzExgbls_toPvPBAWJols_t8rBkd9u4IPKBEoa1z33h2S_Q521xfmls_t_U_DY2y5NM76RojPakYe85ZTC.U1Yk0ZDqph7vmfKY5yG9IhD0pyYqnW0Y0ATqmhNsT1D0Iybqmh7GuZR0TA-b5Hcd0APGujYznjc0UgfqnH0YP7tknjDLg1DsnH-xn1msnfKopHYs0ZFY5iYk0ANGujYkPjmdg1cknH030AFG5HcsP0KVm1YkPWfdP10LPH03g1nknHmLrjTdPdt1nHDvP16LPWKxn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00ULu_5HDzniYzg1D3PHbVuZGxnW0LHaYknjPxnWTLPaYkg1nLrHTVuZGxPj04niYkg1fzPH6VnNtYPH61Qywlg1fLP1RVnNtYrHbkQHKxPHD4nadbX-tdn1T1Qywlg1RYP1nVn17xPHf3PzYkg1RvPH0VuZGxPHT1nadbX-tdP1fvQHPxPH6dPadbX-tvnjcYQH7xPWDYnzdbX-tvnHRsQywlg1m1P1TVuZGxPWfzPadbX-tvPHD1Qywlg1mdrjnVnNtvPH6vQH7xPWR4nzdbX-tvPHb3QHDsg1mvnHfVuZGxPWmdPBdbX-tvPWbkQywlg1mLnjfVnNtvP1T4Qywlg1m3njnVP6K9mWYsg100ugFM5H00TZ0qn0K8IM0qna3snj0snj0sn0KVIZ0qn0KbuAqs5H00ThCqn0KbugmqTAn0uMfqn0KspjYs0Aq15H00mMTqn0K8IjYs0ZPl5fKYIgnqnHmdPH6Lrjc1rj6dPHD4PH63nHc0ThNkIjYkPj61PHnkPWnsPj6L0ZPGujY4ujbLmhm3nH0snj79rH-h0AP1UHdAnbD4njmvPYNjPWFjwDRY0A7W5HD0TA3qn0KkUgfqn0KkUgnqn0KlIjYs0AdWgvuzUvYqnH0YP-tsg1Kxn0KbIA-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYs0AuWIgfqn0KhXh6qn0KlTAkdT1Ys0A7buhk9u1Yk0APzm1Y1nHR4ns&us=0.0.0.0.0.0.1&us=0.0.0.0.0.0.18, 
http://www.baidu.com/baidu.php?url=0s0000KlmKuCTsdU2mGt5tNmeR10CjYtMisd_c1X7RUNZ3qoWx4kGSHFfGgoDxnFyD5-oYTwnluSCHYovqzu01-C4F4zs-YNgObi_LcaNbxjDz23vqfFkXcFjWL4grSW127s_HuhjaEgfQYq595JcfgD0ZRZBoVd6DRxBJG53rBKZZuKof.7Y_iXzezCF8sTb7erQKK-uS9hjU1eOMSgSdexSQvqxdOxOuSgLqE4Xg21qj5y7M-8CnyImyXgVknUVdXeIuYdddqMy7M-YLRA2S_Q5Qjqj7xug8_lXzExgbls_toPvPBAWJols_t8rBkd9u4IPKBEoa1z33h2S_Q521xfmls_t_U_DY2y5NM76RojPakYe85ZTC.U1Yk0ZDqph7vmfKY5yG9IhD0pyYqnW0Y0ATqmhNsT1D0Iybqmh7GuZR0TA-b5Hcd0APGujYznjc0UgfqnH0YP7tknjDLg1DsnH-xn1msnfKopHYs0ZFY5iYk0ANGujYkPjmdg1cknH030AFG5HcsP0KVm1YkPWfdP10LPH03g1nknHmLrjTdPdt1nHDvP16LPWKxn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00ULu_5HDzniYzg1D3PHbVuZGxnW0LHaYknjPxnWTLPaYkg1nLrHTVuZGxPj04niYkg1fzPH6VnNtYPH61Qywlg1fLP1RVnNtYrHbkQHKxPHD4nadbX-tdn1T1Qywlg1RYP1nVn17xPHf3PzYkg1RvPH0VuZGxPHT1nadbX-tdP1fvQHPxPH6dPadbX-tvnjcYQH7xPWDYnzdbX-tvnHRsQywlg1m1P1TVuZGxPWfzPadbX-tvPHD1Qywlg1mdrjnVnNtvPH6vQH7xPWR4nzdbX-tvPHb3QHDsg1mvnHfVuZGxPWmdPBdbX-tvPWbkQywlg1mLnjfVnNtvP1T4Qywlg1m3njnVP6K9mWYsg100ugFM5H00TZ0qn0K8IM0qna3snj0snj0sn0KVIZ0qn0KbuAqs5H00ThCqn0KbugmqTAn0uMfqn0KspjYs0Aq15H00mMTqn0K8IjYs0ZPl5fKYIgnqnHmdPH6Lrjc1rj6dPHD4PH63nHc0ThNkIjYkPj61PHnkPWnsPj6L0ZPGujY4ujbLmhm3nH0snj79rH-h0AP1UHdAnbD4njmvPYNjPWFjwDRY0A7W5HD0TA3qn0KkUgfqn0KkUgnqn0KlIjYs0AdWgvuzUvYqnH0YP-tsg1Kxn0KbIA-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYs0AuWIgfqn0KhXh6qn0KlTAkdT1Ys0A7buhk9u1Yk0APzm1Y1nHR4ns&us=0.0.0.0.0.0.2&us=0.0.0.0.0.0.19, ~java培训，到达内就对了!学2017全新的课程，找2017更火的工作，挑战成功!java培训，请认准美国上市公司-达内!雄厚师资力量保障，技术在手，天下我有。
http://www.baidu.com/baidu.php?url=0s0000KlmKuCTsdU2Hd3hhjpfD3fEUBozCB87vLFWpDZrha2HVgBgWK-U7y3SuGsCnSUCawb1la1RpwpcXt5oniaLTokzXabPPbg_1UtIfGq_gjK2RNWc6ocfCrAYyWgi8xWNbli5-kmKyLnuBEsQS-EwZTTp4iP0Mc8ClhQSwQj8MDYF0.Db_iXzezCF8sTb7erQKK-uS9hjU1eOMSgS1qOkOfRojPakE_zU70.U1Yk0ZDqph7vmfKY5yG9IhD0pyYqnW0Y0ATqmhNsT1D0Iybqmh7GuZR0TA-b5Hcd0APGujYznjc0UgfqnH0YP7tknjDLg1DsnH-xn1msnfKopHYk0ZFY5iYk0ANGujYkPjmdg1cknH030AFG5HcsP0KVm1YkPWfdP10LPH03g1nknHmLrjTdPdt1nHDvP16LPWKxn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00ULu_5HDzniYzg1D3PHbVuZGxnW0LHaYknjPxnWTLPaYkg1nLrHTVuZGxPj04niYkg1fzPH6VnNtYPH61Qywlg1fLP1RVnNtYrHbkQHKxPHD4nadbX-tdn1T1Qywlg1RYP1nVn17xPHf3PzYkg1RvPH0VuZGxPHT1nadbX-tdP1fvQHPxPH6dPadbX-tvnjcYQH7xPWDYnzdbX-tvnHRsQywlg1m1P1TVuZGxPWfzPadbX-tvPHD1Qywlg1mdrjnVnNtvPH6vQH7xPWR4nzdbX-tvPHb3QHDsg1mvnHfVuZGxPWmdPBdbX-tvPWbkQywlg1mLnjfVnNtvP1T4Qywlg1m3njnVP6K9mWYsg100ugFM5H00TZ0qn0K8IM0qna3snj0snj0sn0KVIZ0qn0KbuAqs5H00ThCqn0KbugmqTAn0uMfqn0KspjYs0Aq15H00mMTqn0K8IjYs0ZPl5fKYIgnqnHmdPH6Lrjc1rj6dPHD4PH63nHc0ThNkIjYkPj61PHnkPWnsPj6L0ZPGujY4ujbLmhm3nH0snj79rH-h0AP1UHdAnbD4njmvPYNjPWFjwDRY0A7W5HD0TA3qn0KkUgfqn0KkUgnqn0KlIjYs0AdWgvuzUvYqnH0YP-tsg1Kxn0KbIA-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYs0AuWIgfqn0KhXh6qn0KlTAkdT1Ys0A7buhk9u1Yk0APzm1Yznj6zn6&us=0.0.0.0.0.0.3&us=0.0.0.0.0.0.20, 0基础班
http://www.baidu.com/baidu.php?url=0s0000KlmKuCTsdU2gqDHMfOcKBL6MZ5guUYGt8poqLDhbVYKfV8xx_rj3ttE8S-kCyYp_tphUFEtRealjByuXBAY7lg00GFPLkedCgiz0yTMq7jqrSW5G41HneHJxuTyKPhliEZWnvp9I8Vk8AN5HvMVFDLp-5wCeRCTyO852Y8lghNR6.Db_iXzezCF8sTb7erQKK-uS9MFKV4qO1OQOuSO3OC2N9h9mzUrMGoR0.U1Yk0ZDqph7vmfKY5yG9IhD0pyYqnW0Y0ATqmhNsT1D0Iybqmh7GuZR0TA-b5Hcd0APGujYznjc0UgfqnH0YP7tknjDLg1DsnH-xn1msnfKopHYz0ZFY5iYk0ANGujYkPjmdg1cknH030AFG5HcsP0KVm1YkPWfdP10LPH03g1nknHmLrjTdPdt1nHDvP16LPWKxn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00ULu_5HDzniYzg1D3PHbVuZGxnW0LHaYknjPxnWTLPaYkg1nLrHTVuZGxPj04niYkg1fzPH6VnNtYPH61Qywlg1fLP1RVnNtYrHbkQHKxPHD4nadbX-tdn1T1Qywlg1RYP1nVn17xPHf3PzYkg1RvPH0VuZGxPHT1nadbX-tdP1fvQHPxPH6dPadbX-tvnjcYQH7xPWDYnzdbX-tvnHRsQywlg1m1P1TVuZGxPWfzPadbX-tvPHD1Qywlg1mdrjnVnNtvPH6vQH7xPWR4nzdbX-tvPHb3QHDsg1mvnHfVuZGxPWmdPBdbX-tvPWbkQywlg1mLnjfVnNtvP1T4Qywlg1m3njnVP6K9mWYsg100ugFM5H00TZ0qn0K8IM0qna3snj0snj0sn0KVIZ0qn0KbuAqs5H00ThCqn0KbugmqTAn0uMfqn0KspjYs0Aq15H00mMTqn0K8IjYs0ZPl5fKYIgnqnHmdPH6Lrjc1rj6dPHD4PH63nHc0ThNkIjYkPj61PHnkPWnsPj6L0ZPGujY4ujbLmhm3nH0snj79rH-h0AP1UHdAnbD4njmvPYNjPWFjwDRY0A7W5HD0TA3qn0KkUgfqn0KkUgnqn0KlIjYs0AdWgvuzUvYqnH0YP-tsg1Kxn0KbIA-b5H00ugwGujYVnfK9TLKWm1Ys0ZNspy4Wm1Ys0Z7VuWYs0AuWIgfqn0KhXh6qn0KlTAkdT1Ys0A7buhk9u1Yk0APzm1YknW0dPf&us=0.0.0.0.0.0.4&us=0.0.0.0.0.0.21, 业余班
